ticker,cluster_date,n_insiders,total_value,window_start,window_end
RUN,2018-09-27,3,4496177.22,2018-09-27,2018-09-27
ETTX,2018-09-28,29,170554350.0,2018-09-28,2018-09-28
GRTS,2018-09-28,4,19999980.0,2018-09-28,2018-09-28
FPAY,2018-09-28,5,490000.0,2018-09-28,2018-09-28
MCHX,2018-09-28,3,2002620.0,2018-09-28,2018-09-28
ARVN,2018-10-01,17,110520000.0,2018-10-01,2018-10-01
NICHX,2018-10-01,3,918754.0,2018-10-01,2018-10-01
AKP,2018-10-01,4,455071.44,2018-10-01,2018-10-01
UROV,2018-10-01,25,937499850.0,2018-10-01,2018-10-01
BBDC,2018-10-02,3,6190343.09,2018-09-24,2018-10-02
STON,2018-10-03,3,165540.24,2018-10-03,2018-10-03
KALA,2018-10-03,4,79999986.0,2018-10-03,2018-10-03
APPN,2018-10-03,5,53355632.45,2018-10-03,2018-10-03
MEET,2018-10-04,7,9139684.05,2018-10-04,2018-10-04
CERC,2018-10-04,3,254448.12,2018-10-04,2018-10-04
KMPH,2018-10-05,5,30000000.0,2018-10-05,2018-10-05
MLVF,2018-10-09,3,823956.0,2018-10-09,2018-10-09
KOD,2018-10-09,7,150100000.0,2018-10-09,2018-10-09
FLDM,2018-10-09,8,2035134.72,2018-10-09,2018-10-09
OCCI,2018-10-10,3,4500000.0,2018-10-10,2018-10-10
NES,2018-10-10,4,14494867.2,2018-10-10,2018-10-10
CAG,2018-10-12,3,849948.0,2018-10-12,2018-10-12
ALLO,2018-10-15,8,43110018.0,2018-10-15,2018-10-15
FRED,2018-10-15,3,9192240.0,2018-10-15,2018-10-15
PLAN,2018-10-16,3,19088283.0,2018-10-12,2018-10-16
SNX,2018-10-19,3,28630827.68,2018-10-19,2018-10-19
MDLY,2018-10-19,3,778440.0,2018-10-19,2018-10-19
HY,2018-10-19,4,968616.76,2018-10-05,2018-10-19
SIBN,2018-10-19,8,36375000.0,2018-10-19,2018-10-19
APO,2018-10-22,4,95392900.0,2018-10-22,2018-10-22
PHAS,2018-10-22,24,112563410.0,2018-10-22,2018-10-22
LOGC,2018-10-23,10,81900000.0,2018-10-23,2018-10-23
AYX,2018-10-23,5,6348665.75,2018-10-23,2018-10-23
BTN,2018-10-25,4,23844354.56,2018-10-25,2018-10-25
IBTX,2018-10-25,6,1631341.0,2018-10-25,2018-10-25
FNB,2018-10-26,4,241115.0,2018-10-26,2018-10-26
TW,2018-10-26,8,2389500.0,2018-10-26,2018-10-26
RMI,2018-10-26,4,1550600.0,2018-10-26,2018-10-26
CMO,2018-10-29,3,710100.0,2018-10-29,2018-10-29
BAS,2018-10-29,3,1113000.0,2018-10-29,2018-10-29
KLXE,2018-10-29,3,3102648.55,2018-10-25,2018-10-29
POL,2018-10-29,3,617460.0,2018-10-25,2018-10-29
VC,2018-10-30,3,672081.0,2018-10-29,2018-10-30
AXNX,2018-10-31,4,7999980.0,2018-10-31,2018-10-31
MB,2018-11-01,7,33795867.0,2018-11-01,2018-11-01
TGE,2018-11-01,3,1147315.7,2018-11-01,2018-11-01
IBM,2018-11-01,4,1035748.15,2018-10-31,2018-11-01
LYB,2018-11-01,5,605164144.35,2018-11-01,2018-11-01
TWST,2018-11-02,8,8400000.0,2018-11-02,2018-11-02
MLI,2018-11-02,3,380660.0,2018-10-25,2018-11-02
CLSH,2018-11-02,7,35000000.0,2018-11-02,2018-11-02
WMB,2018-11-02,3,967575.0,2018-11-02,2018-11-02
ETFC,2018-11-02,3,1129414.5,2018-11-02,2018-11-02
EQT,2018-11-02,5,1542581.97,2018-10-31,2018-11-02
REPR,2018-11-05,4,263640.0,2018-11-05,2018-11-05
ECA,2018-11-05,6,1504424.39,2018-11-05,2018-11-05
DFRG,2018-11-05,3,749040.0,2018-11-05,2018-11-05
FUN,2018-11-05,3,1890480.0,2018-11-02,2018-11-05
PAH,2018-11-05,3,7865180.0,2018-11-05,2018-11-05
SPAR,2018-11-05,3,439200.0,2018-11-02,2018-11-05
ASGN,2018-11-05,3,2392920.0,2018-10-26,2018-11-05
BG,2018-11-05,3,41583424.43,2018-11-05,2018-11-05
EPRT,2018-11-06,3,284500.0,2018-11-06,2018-11-06
MDR,2018-11-06,4,1255068.0,2018-11-02,2018-11-06
HSY,2018-11-06,3,10214680.0,2018-10-29,2018-11-06
UFI,2018-11-06,7,6970521.14,2018-10-31,2018-11-06
SPKE,2018-11-06,3,2598208.29,2018-11-06,2018-11-06
CWEN,2018-11-07,4,4717287.6,2018-11-07,2018-11-07
BATRA,2018-11-07,4,828480.0,2018-11-07,2018-11-07
AXL,2018-11-07,4,1273896.0,2018-11-05,2018-11-07
CSV,2018-11-07,3,2346327.51,2018-11-05,2018-11-07
SF,2018-11-07,3,496859.35,2018-11-01,2018-11-07
NEWM,2018-11-08,3,1379210.0,2018-11-05,2018-11-08
QUMU,2018-11-08,7,680351.7,2018-11-08,2018-11-08
PRGO,2018-11-09,3,1450883.95,2018-11-09,2018-11-09
HARP,2018-11-09,3,15499988.0,2018-11-09,2018-11-09
CWH,2018-11-09,5,573652.0,2018-11-09,2018-11-09
UNVR,2018-11-09,3,391760.0,2018-11-08,2018-11-09
INSM,2018-11-09,3,804126.2,2018-11-01,2018-11-09
LCUT,2018-11-12,9,2607600.51,2018-11-12,2018-11-12
EGLE,2018-11-12,3,9427373.7,2018-11-12,2018-11-12
VSM,2018-11-12,4,1047414.0,2018-11-09,2018-11-12
RESI,2018-11-12,3,385569.0,2018-11-09,2018-11-12
NCSM,2018-11-12,3,772210.25,2018-11-09,2018-11-12
PRTY,2018-11-12,3,1049813.0,2018-11-12,2018-11-12
INAP,2018-11-12,3,292535.0,2018-11-06,2018-11-12
WLKP,2018-11-13,3,729640.25,2018-11-12,2018-11-13
WLMS,2018-11-13,8,549447.4,2018-11-13,2018-11-13
SUP,2018-11-13,4,611621.5,2018-11-12,2018-11-13
EARN,2018-11-13,9,2134487.16,2018-11-13,2018-11-13
INFI,2018-11-13,7,8546339.9,2018-11-13,2018-11-13
COMM,2018-11-13,3,652697.0,2018-11-12,2018-11-13
OMP,2018-11-14,3,700000.0,2018-11-14,2018-11-14
EYEG,2018-11-14,3,414659.91,2018-11-14,2018-11-14
WTR,2018-11-14,3,2201239.24,2018-11-14,2018-11-14
GE,2018-11-14,3,2783250.0,2018-11-01,2018-11-14
ATNX,2018-11-14,4,945980.0,2018-10-15,2018-11-14
COTY,2018-11-14,5,212084404.43,2018-11-12,2018-11-14
INFN,2018-11-14,3,506300.0,2018-11-09,2018-11-14
RRTS,2018-11-14,3,667351.42,2018-11-09,2018-11-14
XOMA,2018-11-15,8,3072279.23,2018-11-13,2018-11-15
AVEO,2018-11-15,12,26906400.0,2018-11-15,2018-11-15
CABO,2018-11-15,3,408466.8,2018-11-14,2018-11-15
HHC,2018-11-15,3,6078392.3,2018-11-09,2018-11-15
NXRT,2018-11-16,5,27765342.0,2018-11-16,2018-11-16
MCF,2018-11-16,4,22535952.0,2018-11-16,2018-11-16
RLGY,2018-11-16,3,362530.0,2018-11-12,2018-11-16
FUV,2018-11-19,4,819711.0,2018-11-19,2018-11-19
LAZY,2018-11-19,6,1458002.2,2018-11-12,2018-11-19
LMRK,2018-11-19,5,2954666.8,2018-11-09,2018-11-19
KOP,2018-11-19,3,1877290.0,2018-11-12,2018-11-19
HIL,2018-11-19,3,1160840.0,2018-11-12,2018-11-19
TRN,2018-11-20,7,23454005.68,2018-11-20,2018-11-20
BBDC,2018-11-20,3,10388018.89,2018-10-22,2018-11-20
STX,2018-11-20,6,93162302.94,2018-11-20,2018-11-20
HBI,2018-11-20,3,940079.0,2018-11-02,2018-11-20
SSNC,2018-11-20,3,1641773.0,2018-11-12,2018-11-20
MODD,2018-11-20,5,14580009.0,2018-11-20,2018-11-20
OLN,2018-11-20,3,970250.0,2018-11-01,2018-11-20
KDP,2018-11-20,3,1688022.6,2018-11-09,2018-11-20
EAST,2018-11-21,3,237180.0,2018-11-20,2018-11-21
CNNE,2018-11-21,3,1039136.88,2018-11-15,2018-11-21
RUN,2018-11-21,3,6896025.42,2018-11-21,2018-11-21
BECN,2018-11-21,5,1315129.75,2018-11-21,2018-11-21
TTS,2018-11-26,3,834134.1,2018-11-15,2018-11-26
PVAC,2018-11-26,3,29521350.0,2018-11-26,2018-11-26
VLRX,2018-11-27,3,162000.0,2018-11-27,2018-11-27
CORI,2018-11-27,4,1831475250.0,2018-11-27,2018-11-27
WBT,2018-11-27,3,522897.46,2018-11-20,2018-11-27
KRP,2018-11-27,3,461890.0,2018-11-26,2018-11-27
PACW,2018-11-28,3,1625745.0,2018-10-29,2018-11-28
MTDR,2018-11-28,3,409000.0,2018-11-14,2018-11-28
GECC,2018-11-29,3,630811.2,2018-11-15,2018-11-29
PRTS,2018-11-29,3,5428024.2,2018-11-29,2018-11-29
CSSE,2018-11-29,5,1357247.85,2018-11-29,2018-11-29
AQUA,2018-11-30,3,662840.23,2018-11-29,2018-11-30
ACAD,2018-11-30,7,1399999895.0,2018-11-30,2018-11-30
SFM,2018-11-30,3,2366855.0,2018-11-30,2018-11-30
ENR,2018-12-03,3,756872.4,2018-11-19,2018-12-03
FLMN,2018-12-03,10,129960677.4,2018-12-03,2018-12-03
HPP,2018-12-04,3,423465.76,2018-11-06,2018-12-04
PE,2018-12-04,3,230068.42,2018-11-27,2018-12-04
CODI,2018-12-06,4,1794090.4,2018-12-06,2018-12-06
GRA,2018-12-06,5,152932337.1,2018-12-06,2018-12-06
DLPH,2018-12-06,3,285490.0,2018-11-14,2018-12-06
QTNT,2018-12-07,3,39000000.0,2018-12-07,2018-12-07
REZI,2018-12-10,3,466281.36,2018-11-29,2018-12-10
RETA,2018-12-10,4,19850576.83,2018-11-16,2018-12-10
SYNL,2018-12-10,3,1656720.36,2018-12-10,2018-12-10
HOME,2018-12-10,3,529180.19,2018-12-10,2018-12-10
TROX,2018-12-11,3,381165.0,2018-12-07,2018-12-11
THOR,2018-12-11,10,219000023.0,2018-12-11,2018-12-11
LOB,2018-12-12,4,6328214.64,2018-12-12,2018-12-12
CMIA,2018-12-12,4,2450560.0,2018-12-12,2018-12-12
VBIV,2018-12-13,3,59999998.8,2018-12-13,2018-12-13
LCI,2018-12-13,3,231400.0,2018-12-12,2018-12-13
MX,2018-12-13,5,17928000.0,2018-12-13,2018-12-13
JASN,2018-12-13,8,583400.32,2018-12-13,2018-12-13
MDCO,2018-12-13,3,18084500.8,2018-11-16,2018-12-13
TPHS,2018-12-13,3,293152.08,2018-12-13,2018-12-13
LBY,2018-12-13,3,2207400.0,2018-12-13,2018-12-13
NCSM,2018-12-13,3,293965.04,2018-11-14,2018-12-13
SPN,2018-12-13,3,610200.0,2018-12-11,2018-12-13
MDRX,2018-12-14,3,470842.86,2018-12-12,2018-12-14
GMS,2018-12-14,3,3323373.6,2018-12-11,2018-12-14
JNJ,2018-12-14,3,502702.48,2018-12-14,2018-12-14
RARX,2018-12-14,12,142399988.0,2018-12-12,2018-12-14
MCHX,2018-12-14,3,261000.0,2018-12-14,2018-12-14
IHRT,2018-12-14,5,7960408.0,2018-12-14,2018-12-14
GMRE,2018-12-14,6,59999994.0,2018-12-14,2018-12-14
HHC,2018-12-17,3,809594.69,2018-11-28,2018-12-17
KOP,2018-12-17,4,1197960.0,2018-11-19,2018-12-17
EOLS,2018-12-17,3,4522156.0,2018-11-29,2018-12-17
PAH,2018-12-17,3,6213170.0,2018-11-21,2018-12-17
CVNA,2018-12-17,5,106612250.0,2018-12-17,2018-12-17
NMFC,2018-12-17,4,2834756.6,2018-12-10,2018-12-17
REPR,2018-12-17,4,16488820.8,2018-12-17,2018-12-17
CFFA,2018-12-17,4,24000000.0,2018-12-17,2018-12-17
AXON,2018-12-18,25,280000000.0,2018-12-18,2018-12-18
IOVA,2018-12-18,3,12654156.43,2018-12-04,2018-12-18
RLH,2018-12-18,5,11098614.25,2018-12-18,2018-12-18
HY,2018-12-19,4,846225.36,2018-12-10,2018-12-19
AGFS,2018-12-19,3,443462.74,2018-11-19,2018-12-19
SCM,2018-12-19,3,589154.0,2018-12-17,2018-12-19
BBDC,2018-12-19,3,13166842.6,2018-11-19,2018-12-19
INSG,2018-12-19,5,74006004.0,2018-12-19,2018-12-19
CHK,2018-12-20,5,5872650.0,2018-12-11,2018-12-20
MDCO,2018-12-20,3,19819931.8,2018-12-10,2018-12-20
DOVA,2018-12-20,4,2079202.09,2018-12-19,2018-12-20
LGF.B,2018-12-20,3,1328450.0,2018-11-30,2018-12-20
AMH,2018-12-20,3,15074580.0,2018-11-21,2018-12-20
SBBP,2018-12-20,3,2831356.2,2018-12-20,2018-12-20
CRMD,2018-12-20,3,625000.0,2018-11-23,2018-12-20
WPG,2018-12-20,3,372474.63,2018-12-10,2018-12-20
NIMU,2018-12-21,3,6576246.88,2018-12-21,2018-12-21
MEET,2018-12-21,6,4759056.3,2018-12-21,2018-12-21
SLNO,2018-12-21,3,14355415.77,2018-12-19,2018-12-21
AMTB,2018-12-21,5,742989.0,2018-12-21,2018-12-21
FCRIX,2018-12-21,3,95857227.73,2018-12-21,2018-12-21
ICD,2018-12-24,3,249462.0,2018-12-21,2018-12-24
BCDA,2018-12-24,3,10499997.0,2018-12-24,2018-12-24
MTEM,2018-12-26,4,345000.0,2018-12-26,2018-12-26
AES,2018-12-26,7,3368750.0,2018-12-26,2018-12-26
CWEN,2018-12-26,4,8798777.12,2018-12-26,2018-12-26
ROX,2018-12-27,3,186750.0,2018-12-27,2018-12-27
TTI,2018-12-27,3,464577.95,2018-12-26,2018-12-27
QTM,2018-12-27,7,5129308.31,2018-12-27,2018-12-27
WTT,2018-12-28,4,329539.0,2018-12-28,2018-12-28
NES,2018-12-28,4,4510290.72,2018-12-28,2018-12-28
KFS,2018-12-28,6,8644654.5,2018-12-28,2018-12-28
PWR,2018-12-28,3,1268862.0,2018-12-18,2018-12-28
MEI,2018-12-28,3,2010446.22,2018-12-11,2018-12-28
DAVE,2018-12-31,3,200907.39,2018-12-31,2018-12-31
GTE,2018-12-31,6,163547302.2,2018-12-31,2018-12-31
EIDX,2018-12-31,3,132571952.55,2018-12-03,2018-12-31
MCEP,2018-12-31,8,3452020.0,2018-12-24,2018-12-31
HIL,2018-12-31,3,612581.0,2018-12-06,2018-12-31
LBC,2018-12-31,3,42684120.74,2018-12-04,2018-12-31
EQGP,2018-12-31,3,921865260.0,2018-12-31,2018-12-31
CLOK,2018-12-31,4,614038.4,2018-12-31,2018-12-31
PVAC,2019-01-03,3,4986000.0,2019-01-03,2019-01-03
RVI,2019-01-07,5,1842509.4,2019-01-07,2019-01-07
INTX,2019-01-07,6,296653367.04,2019-01-07,2019-01-07
LJPC,2019-01-07,3,20954140.62,2019-01-07,2019-01-07
LNDC,2019-01-08,3,557080.0,2019-01-08,2019-01-08
HIG,2019-01-10,3,1228627.79,2018-12-11,2019-01-10
HZN,2019-01-15,4,1596934.56,2019-01-15,2019-01-15
QMCO,2019-01-15,7,14635062.33,2019-01-15,2019-01-15
CBK,2019-01-16,7,437392.62,2019-01-16,2019-01-16
GTT,2019-01-16,5,272534197.0,2019-01-16,2019-01-16
AAIDX,2019-01-18,3,1100062.63,2019-01-02,2019-01-18
LAWS,2019-01-18,8,441289472.0,2019-01-18,2019-01-18
ALPN,2019-01-18,12,20099974.44,2019-01-18,2019-01-18
NHS,2019-01-22,4,4499477.2,2018-12-26,2019-01-22
BLPH,2019-01-23,14,1499998.5,2019-01-23,2019-01-23
EGLE,2019-01-23,3,4898397.03,2019-01-23,2019-01-23
FWONA,2019-01-24,3,2241000.0,2019-01-24,2019-01-24
DFRG,2019-01-25,3,2926297.29,2019-01-03,2019-01-25
DNP,2019-01-29,3,132073080.0,2019-01-02,2019-01-29
NRGX,2019-01-30,7,10510000.0,2019-01-30,2019-01-30
FLMN,2019-02-01,3,1466786.4,2019-02-01,2019-02-01
WETF,2019-02-04,4,982285.0,2019-02-04,2019-02-04
NFE,2019-02-04,3,70883155.51,2019-02-01,2019-02-04
LPTX,2019-02-05,6,5999994.0,2019-02-05,2019-02-05
MB,2019-02-05,6,432440565.0,2019-02-05,2019-02-05
ZBH,2019-02-06,4,1215975.45,2019-02-05,2019-02-06
STX,2019-02-06,8,799280000.0,2019-02-06,2019-02-06
UFI,2019-02-06,3,1059500.0,2019-02-06,2019-02-06
STON,2019-02-07,3,170913.6,2019-02-07,2019-02-07
TUP,2019-02-07,3,277273.96,2019-02-01,2019-02-07
OCX,2019-02-08,3,5999996.25,2019-02-08,2019-02-08
FNCB,2019-02-08,6,1550003.0,2019-02-08,2019-02-08
ALEC,2019-02-11,4,31289200.0,2019-02-11,2019-02-11
MITT,2019-02-11,3,1108250.0,2019-02-11,2019-02-11
HARP,2019-02-12,20,93499952.0,2019-02-12,2019-02-12
GNCA,2019-02-14,13,60783923.59,2019-02-14,2019-02-14
CMIA,2019-02-14,4,3040128.0,2019-02-14,2019-02-14
XERS,2019-02-19,3,11810000.0,2019-02-19,2019-02-19
NVR,2019-02-19,3,197773.25,2019-02-12,2019-02-19
TCRR,2019-02-19,30,296799945.0,2019-02-19,2019-02-19
EQT,2019-02-22,3,582576.12,2019-02-19,2019-02-22
MAT,2019-02-22,4,1807178.5,2019-02-19,2019-02-22
RILY,2019-02-22,3,530267.16,2019-02-21,2019-02-22
SNNA,2019-02-22,15,76403000.0,2019-02-22,2019-02-22
KEG,2019-02-25,9,8580167.52,2019-02-21,2019-02-25
BCBP,2019-02-25,6,3468150.56,2019-02-25,2019-02-25
TNET,2019-02-25,8,505120.0,2019-02-25,2019-02-25
BKD,2019-02-26,3,263200.0,2019-02-19,2019-02-26
COT,2019-02-26,3,1463338.6,2019-02-26,2019-02-26
HAIN,2019-02-28,10,193806567.2,2019-02-28,2019-02-28
MGTX,2019-03-01,3,54000007.2,2019-03-01,2019-03-01
RUN,2019-03-01,3,37368687.63,2019-03-01,2019-03-01
EAGL,2019-03-01,3,608200.0,2019-02-27,2019-03-01
STKL,2019-03-01,5,1168334.08,2019-02-28,2019-03-01
KDP,2019-03-01,3,4793966.65,2019-03-01,2019-03-01
SHLL,2019-03-04,4,400000.0,2019-03-04,2019-03-04
KLDO,2019-03-04,11,140962011.75,2019-02-28,2019-03-04
DBD,2019-03-04,3,506074.5,2019-02-19,2019-03-04
MRSN,2019-03-05,10,150000000.0,2019-03-05,2019-03-05
DFRG,2019-03-06,3,1278240.0,2019-03-06,2019-03-06
CTL,2019-03-06,3,1674120.0,2019-03-06,2019-03-06
CERC,2019-03-06,3,6000010.5,2019-03-06,2019-03-06
ODT,2019-03-07,5,12700156.2,2019-03-07,2019-03-07
JASN,2019-03-07,8,619879.76,2019-03-07,2019-03-07
CWH,2019-03-08,4,1428215.04,2019-03-08,2019-03-08
CVS,2019-03-08,3,1043464.9,2019-03-01,2019-03-08
ESGR,2019-03-11,3,5920421.88,2019-03-06,2019-03-11
MAXR,2019-03-11,3,261757.45,2019-03-05,2019-03-11
SWAV,2019-03-11,6,3060000.0,2019-03-11,2019-03-11
SYNL,2019-03-11,3,252970.92,2019-03-07,2019-03-11
WOW,2019-03-12,8,12655847.36,2019-03-12,2019-03-12
CVRS,2019-03-12,4,12795319.98,2019-03-12,2019-03-12
DAVE,2019-03-13,3,673816.2,2019-03-13,2019-03-13
OSG,2019-03-13,4,49026866.4,2019-03-13,2019-03-13
GARS,2019-03-13,3,289970.0,2019-03-08,2019-03-13
RCMT,2019-03-14,7,17479280.0,2019-03-14,2019-03-14
ESPR,2019-03-14,3,5232650.0,2019-03-14,2019-03-14
CBFV,2019-03-14,3,225570.0,2019-02-14,2019-03-14
GCP,2019-03-14,6,1214301612.6,2019-03-14,2019-03-14
TGE,2019-03-14,19,115723003.85,2019-03-14,2019-03-14
CLUB,2019-03-15,4,821216.32,2019-03-15,2019-03-15
CADE,2019-03-15,4,2115215.6,2019-03-15,2019-03-15
CHAP,2019-03-18,5,22525000.0,2019-03-18,2019-03-18
LCUT,2019-03-18,9,10518217.38,2019-03-18,2019-03-18
AXON,2019-03-18,26,290000014.5,2019-03-18,2019-03-18
KFS,2019-03-20,7,803277.0,2019-03-19,2019-03-20
ATSG,2019-03-20,3,654350.0,2019-03-18,2019-03-20
HIIQ,2019-03-20,3,3073888.34,2019-03-20,2019-03-20
TVTY,2019-03-20,3,423482.94,2019-03-20,2019-03-20
WSC,2019-03-20,3,1065748.0,2019-03-19,2019-03-20
SLNO,2019-03-21,3,1723598.43,2019-03-14,2019-03-21
HY,2019-03-21,4,430664.96,2019-03-21,2019-03-21
MBIN,2019-03-22,3,2800000.0,2019-03-22,2019-03-22
ETRN,2019-03-22,3,5438083.04,2019-03-20,2019-03-22
EYEG,2019-03-27,3,277315.77,2019-03-27,2019-03-27
TEAF,2019-03-27,3,200000.0,2019-03-27,2019-03-27
NYSE,2019-03-27,3,209802636.0,2019-03-27,2019-03-27
NFE,2019-03-28,3,11663889.0,2019-03-28,2019-03-28
SAEX,2019-03-28,4,652759.92,2019-03-28,2019-03-28
DMTK,2019-03-29,6,422464.8,2019-03-29,2019-03-29
ENLC,2019-03-29,14,2404996.72,2019-03-29,2019-03-29
EQT,2019-03-29,3,543812.95,2019-03-14,2019-03-29
VCRRX,2019-03-31,3,152990.72,2019-03-31,2019-03-31
VCMIX,2019-03-31,3,153000.54,2019-03-31,2019-03-31
FLMN,2019-04-01,3,863968.32,2019-04-01,2019-04-01
DTIL,2019-04-01,6,4800000.0,2019-04-01,2019-04-01
LYFT,2019-04-02,3,586800.0,2019-04-02,2019-04-02
EVA,2019-04-02,5,249999941.9,2019-04-02,2019-04-02
ELGX,2019-04-03,3,449988.97,2019-04-03,2019-04-03
TCDA,2019-04-03,3,24300000.0,2019-04-03,2019-04-03
FEIM,2019-04-03,3,702000.0,2019-04-03,2019-04-03
PRSP,2019-04-04,3,349697.97,2019-03-21,2019-04-04
TPL,2019-04-04,4,4757632.48,2019-04-04,2019-04-04
MACK,2019-04-05,9,2770036.52,2019-04-05,2019-04-05
NGM,2019-04-08,15,494725856.0,2019-04-08,2019-04-08
CYCN,2019-04-08,3,24036028.67,2019-04-01,2019-04-08
AVEO,2019-04-08,12,59478273.36,2019-04-08,2019-04-08
GTE,2019-04-08,6,1494000.0,2019-04-08,2019-04-08
PSTI,2019-04-08,3,150000.9,2019-04-08,2019-04-08
BIF,2019-04-10,3,80755296.64,2019-04-10,2019-04-10
FIXX,2019-04-12,8,95999940.0,2019-04-12,2019-04-12
FARM,2019-04-12,9,99906361.02,2019-04-12,2019-04-12
STLY,2019-04-16,3,192709.92,2019-04-16,2019-04-16
RCKT,2019-04-16,3,28875262.5,2019-04-16,2019-04-16
LAWS,2019-04-17,9,10859616.0,2019-04-17,2019-04-17
BKSC,2019-04-17,4,756800.0,2019-04-17,2019-04-17
TPTX,2019-04-22,10,46886400.0,2019-04-22,2019-04-22
MNRL,2019-04-23,5,3989970.0,2019-04-23,2019-04-23
CWH,2019-04-23,4,22226856.96,2019-04-23,2019-04-23
HOOK,2019-04-23,7,60749962.0,2019-04-23,2019-04-23
ZM,2019-04-23,4,50400000.0,2019-04-23,2019-04-23
CLUB,2019-04-30,4,3590822.44,2019-04-30,2019-04-30
COTY,2019-04-30,5,8737500000.0,2019-04-30,2019-04-30
NVUS,2019-05-02,3,6009697.2,2019-05-02,2019-05-02
EVLV,2019-05-02,3,4475000.25,2019-05-02,2019-05-02
DBD,2019-05-02,3,454627.0,2019-05-02,2019-05-02
BUSE,2019-05-03,3,1764442.5,2019-04-26,2019-05-03
STAA,2019-05-03,3,6669000.0,2019-05-03,2019-05-03
FRAN,2019-05-06,4,205200.0,2019-05-06,2019-05-06
ZMTP,2019-05-06,3,544999.4,2019-05-06,2019-05-06
ATNX,2019-05-06,3,3813444.6,2019-05-06,2019-05-06
BYND,2019-05-06,5,1398550.0,2019-05-06,2019-05-06
SCPL,2019-05-07,5,1456000.0,2019-05-07,2019-05-07
RGLS,2019-05-07,17,20142564.84,2019-05-07,2019-05-07
EIGI,2019-05-07,3,5889104.22,2019-05-07,2019-05-07
UFI,2019-05-07,7,16458785.0,2019-05-07,2019-05-07
NVTR,2019-05-07,3,312100.0,2019-05-06,2019-05-07
PBHC,2019-05-08,9,1417205.25,2019-05-08,2019-05-08
INMB,2019-05-08,3,937668.0,2019-05-02,2019-05-08
PKD,2019-05-08,10,24924000.0,2019-05-08,2019-05-08
WTRE,2019-05-08,3,974407.6,2019-05-02,2019-05-08
PXLW,2019-05-08,3,269975.02,2019-05-07,2019-05-08
GEL,2019-05-09,3,1502200.37,2019-05-03,2019-05-09
AES,2019-05-09,8,332648160.0,2019-05-09,2019-05-09
MIST,2019-05-09,3,23000010.0,2019-05-08,2019-05-09
TRVI,2019-05-09,31,406255000.0,2019-05-09,2019-05-09
ARR,2019-05-09,3,286700.0,2019-04-26,2019-05-09
XOMA,2019-05-10,7,2857706.32,2019-05-10,2019-05-10
CERC,2019-05-10,3,183140.85,2019-05-10,2019-05-10
CNDT,2019-05-10,4,130733694.44,2019-05-10,2019-05-10
MOS,2019-05-10,3,390631.55,2019-05-08,2019-05-10
OPK,2019-05-13,3,4722946.68,2019-05-08,2019-05-13
HAIN,2019-05-13,12,590278223.88,2019-05-13,2019-05-13
TECTP,2019-05-13,3,175000.0,2019-05-13,2019-05-13
QRTEA,2019-05-13,3,14292716.12,2019-05-13,2019-05-13
TDW,2019-05-13,3,460550.0,2019-05-09,2019-05-13
AXLA,2019-05-13,10,100000000.0,2019-05-13,2019-05-13
MEC,2019-05-13,4,680000.0,2019-05-13,2019-05-13
LCUT,2019-05-13,9,3494312.28,2019-05-13,2019-05-13
NXTC,2019-05-13,12,49875000.0,2019-05-13,2019-05-13
CRTX,2019-05-13,6,5330135.0,2019-05-09,2019-05-13
SPFI,2019-05-13,4,371000.0,2019-05-13,2019-05-13
QBAK,2019-05-13,3,185541.09,2019-05-13,2019-05-13
BBCP,2019-05-14,6,13047809.74,2019-05-10,2019-05-14
PFLT,2019-05-14,3,630489.0,2019-05-10,2019-05-14
NLY,2019-05-14,3,4320000.0,2019-05-06,2019-05-14
NOG,2019-05-14,4,8932532.0,2019-05-14,2019-05-14
LIN,2019-05-15,3,872752.7,2019-05-15,2019-05-15
AMRX,2019-05-15,3,387300.0,2019-05-13,2019-05-15
VIVO,2019-05-16,3,343650.0,2019-05-08,2019-05-16
UROV,2019-05-16,23,1718971.8,2019-05-16,2019-05-16
SODI,2019-05-16,3,268800.0,2019-05-16,2019-05-16
APLT,2019-05-16,5,32000000.0,2019-05-16,2019-05-16
VLRX,2019-05-17,3,183360.0,2019-05-17,2019-05-17
EPC,2019-05-17,3,664331.0,2019-05-13,2019-05-17
NFE,2019-05-17,3,1657165.36,2019-05-17,2019-05-17
AVTR,2019-05-17,11,57297582.98,2019-05-17,2019-05-17
RUN,2019-05-17,3,11791617.36,2019-05-17,2019-05-17
BH,2019-05-20,4,2595050.0,2019-05-20,2019-05-20
ENZ,2019-05-20,9,459148.68,2019-05-20,2019-05-20
TSC,2019-05-21,3,650000.0,2019-05-21,2019-05-21
ADMA,2019-05-21,5,48200000.0,2019-05-17,2019-05-21
STLY,2019-05-21,3,382247.25,2019-05-21,2019-05-21
BG,2019-05-22,3,2722274.84,2019-05-21,2019-05-22
WTRH,2019-05-22,3,2076181.0,2019-05-21,2019-05-22
CTL,2019-05-22,3,710050.0,2019-05-10,2019-05-22
NOVN,2019-05-22,3,321300.0,2019-05-17,2019-05-22
WAB,2019-05-23,3,1349650.0,2019-05-21,2019-05-23
ELY,2019-05-23,3,324629.75,2019-05-20,2019-05-23
M,2019-05-23,3,351809.12,2019-05-17,2019-05-23
ORN,2019-05-24,3,306400.0,2019-05-24,2019-05-24
EIDX,2019-05-24,4,114491114.56,2019-05-24,2019-05-24
